name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
"Dandakadiyal (From ""Dhamaka"")",Bheems Ceciroleo,https://open.spotify.com/embed/track/0SA2UgB5skPwyLj59SUSza?utm_source=generator,0.817,0.362,0.0639,0.851217259,0.148,romantic
Rabbaru Banthi,Mani Sharma,https://open.spotify.com/embed/track/4Bya5oXUJwOePanT4BaxCN?utm_source=generator,0.892,0.355,0.184,0.785750469,0.0604,romantic
Mehabooba,R. P. Patnaik,https://open.spotify.com/embed/track/0xbSPPjXQkxUZSkj7n7C34?utm_source=generator,0.875,0.0484,0.0697,0.65034715,0.0731,energetic
Nesthama Nesthama,Devi Sri Prasad,https://open.spotify.com/embed/track/5rilA5b4CIvGQPHJUCzzdb?utm_source=generator,0.725,0.448,0.239,0.840817664,0.0399,romantic
I Say Enjoy,M. M. Keeravani,https://open.spotify.com/embed/track/5uX5icXnLwXZj0snSGPgEi?utm_source=generator,0.817,0.19,0.21,0.663696773,0.0746,energetic
Nee Sirichalum,Hiphop Tamizha,https://open.spotify.com/embed/track/0SUhJdg9jBCUTB6Lbws8ip?utm_source=generator,0.589,0.436,0.174,0.862927978,0.253,romantic
Arerey Manasa,Vivek Sagar,https://open.spotify.com/embed/track/3XwpSZtT3clAjJqVW0Cgoi?utm_source=generator,0.278,0.366,0.109,0.74638696,0.0361,romantic
Let's Go Party,M.M.Srilekha,https://open.spotify.com/embed/track/07KmXD2l0Pk1KkpvPYqKFY?utm_source=generator,0.756,0.00636,0.0571,0.660776543,0.0535,energetic
Telisindile Telisindile,Pendyala Nageswara Rao,https://open.spotify.com/embed/track/6ZRrase1ju1GHUxIoFTA90?utm_source=generator,0.513,0.978,0.371,0.575672696,0.0858,Chill
Madhurati Madhuram,Shankar Jaikishan,https://open.spotify.com/embed/track/6nR42Tla6sN2TTmMdQty5h?utm_source=generator,0.516,0.455,0.102,0.569117077,0.0348,romantic
Kala Anuko Kalad Anuko,Mani Sharma,https://open.spotify.com/embed/track/5bBsWTPchnSLap0QXpn4ST?utm_source=generator,0.59,0.431,0.44,0.828779165,0.138,cheerful
Kandhasashti Kavacham - Instrumental,Various Artists,https://open.spotify.com/embed/track/0jUkfCIk39nwMFD50wVxTi?utm_source=generator,0.799,0.0179,0.102,0.72388927,0.0302,energetic
Tolivalape Pade Pade,S. P. Kodandapani,https://open.spotify.com/embed/track/4IFycnGLoBGb1Ve6y7mFk5?utm_source=generator,0.54,0.835,0.653,0.730295897,0.136,cheerful
Sainika,Vishal-Shekhar,https://open.spotify.com/embed/track/4sVyRAtLeOGiU6z4Q8V91O?utm_source=generator,0.57,0.168,0.163,0.77800292,0.0653,energetic
Bangu Aaku Thechi,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3Yj9Y2zdhTFbBeWqBe0rOj?utm_source=generator,0.685,0.534,0.31,0.65481689,0.385,romantic
Toliprema,Thaman S,https://open.spotify.com/embed/track/2c2dNWJodzG6aQMW0imtag?utm_source=generator,0.467,0.827,0.108,0.797371793,0.0384,Chill
Yekommakakomma,Mani Sharma,https://open.spotify.com/embed/track/5FahoduMccVvxhMh5fKlP4?utm_source=generator,0.744,0.293,0.0539,0.752167824,0.0545,energetic
Tanam - Bhairavi - Misra Triputa,N. Ravikiran,https://open.spotify.com/embed/track/5sUcp6R2bgcVFMHn20VicM?utm_source=generator,0.404,0.989,0.107,0.607884621,0.0405,Chill
"Massu Maranam - From ""Petta (Telugu)""",Anirudh Ravichander,https://open.spotify.com/embed/track/1Nh7gea2bnOt9i3HQI1JCB?utm_source=generator,0.468,0.415,0.652,0.792872255,0.384,cheerful
Ramachakkani Sitha,K.M.Radha Krishnan,https://open.spotify.com/embed/track/7l5fS4lbkdwzteVyE6s2IO?utm_source=generator,0.658,0.85,0.0782,0.606931077,0.0455,Chill
Priya,A.R. Rahman,https://open.spotify.com/embed/track/5CQhGRwKojHgqhluGnZMhp?utm_source=generator,0.677,0.0281,0.0671,0.779016061,0.0298,energetic
Swara Raga Sankarabharanam Adi Thyagaraja,Kadri Gopalnath,https://open.spotify.com/embed/track/1dKNRFKU3CV4Xx6Ybiwt3H?utm_source=generator,0.542,0.86,0.172,0.734974225,0.0479,Chill
